contributors,coordinates,created_at,display_text_range,extended_entities,extended_tweet,extended_tweet-full_text,favorite_count,favorited,filter_level,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quote_count,quoted_status-extended_tweet-full_text,quoted_status-text,quoted_status-user-screen_name,quoted_status_id,quoted_status_id_str,reply_count,retweet_count,retweeted,source,text,timestamp_ms,truncated,user-screen_name
,,Wed Jan 31 01:32:36 +0000 2018,"[32, 55]",,,,0,False,low,,958513310193897482,958513310193897482,GOPChairwoman,9.585046110354063e+17,958504611035406337,2353605901,2353605901,True,und,,False,0,These are the FACES of the Anti American #DeepState Globalist Cabal Agents that are Boycotting the #SOTU! Boycotting the #SOTU just because of differences is UnAmerican! #DrainTheSwamp #ReleaseTheMemos #ReleaseTheText put #AmericaFirst #MAGA not the Globaists! https://t.co/FyXbKnkXnn,These are the FACES of the Anti American #DeepState Globalist Cabal Agents that are Boycotting the #SOTU! Boycottin… https://t.co/cJgcCLJ6yb,jeffmyers01,9.584857005544366e+17,958485700554436608,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@GOPChairwoman @realDonaldTrump https://t.co/6y1qD8DTd2,1517362356123,False,jeffmyers01
,,Wed Jan 31 03:56:28 +0000 2018,,,,,0,False,low,,958549518164905984,958549518164905984,joekennedy,,,461720085,461720085,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@joekennedy YES HE IS JOE WEASLEY OF HOUSE DEMOCRAT #SOTU,1517370988776,False,WaddleMyFriend
,,Tue Jan 30 22:48:49 +0000 2018,"[12, 111]",,,,0,False,low,,958472096211927040,958472096211927040,MarkWarner,9.583919805512335e+17,958391980551233536,7429102,7429102,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MarkWarner You’re just as crooked as Hillary. Your past better be clean with all this smack your talking #SOTU,1517352529944,False,Amberis4LSU
,,Tue Jan 30 19:41:03 +0000 2018,"[0, 140]",,"{'full_text': '@TheJuanWilliams WE ARE AMERICAN PATRIOTS, WE ARE NOT BOTS! TODAY WE WILL PRESENT YOU WITH PROOF. #MEMESTORM We are NOT Russian BOTS! #ControlTheNarrative #SOTU @POTUS Engage The STORM Anons. God Speed! #TheResistance https://t.co/lC4bvaiQmd', 'display_text_range': [0, 217], 'entities': {'hashtags': [{'text': 'MEMESTORM', 'indices': [98, 108]}, {'text': 'ControlTheNarrative', 'indices': [134, 154]}, {'text': 'SOTU', 'indices': [155, 160]}, {'text': 'TheResistance', 'indices': [203, 217]}], 'urls': [{'url': 'https://t.co/lC4bvaiQmd', 'expanded_url': 'https://twitter.com/ClintonM614/status/958212862513635328', 'display_url': 'twitter.com/ClintonM614/st…', 'indices': [218, 241]}], 'user_mentions': [{'screen_name': 'TheJuanWilliams', 'name': 'Juan Williams', 'id': 228747444, 'id_str': '228747444', 'indices': [0, 16]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [161, 167]}], 'symbols': []}}","@TheJuanWilliams WE ARE AMERICAN PATRIOTS, WE ARE NOT BOTS! TODAY WE WILL PRESENT YOU WITH PROOF. #MEMESTORM We are NOT Russian BOTS! #ControlTheNarrative #SOTU @POTUS Engage The STORM Anons. God Speed! #TheResistance https://t.co/lC4bvaiQmd",0,False,low,,958424840599474176,958424840599474176,TheJuanWilliams,,,228747444,228747444,True,en,,False,0,,"This will be the greatest day of my life.

I can't wait!!!!!

retweet if you agree!

#MAGA
#ReleaseTheMemo https://t.co/JHRtcG5Kvf",ClintonM614,9.582128625136353e+17,958212862513635328,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TheJuanWilliams WE ARE AMERICAN PATRIOTS, WE ARE NOT BOTS! TODAY WE WILL PRESENT YOU WITH PROOF. #MEMESTORM We are… https://t.co/OjSLBAVlEB",1517341263328,True,PithyPins
,,Tue Jan 30 21:04:58 +0000 2018,"[29, 110]","{'media': [{'id': 958445953261826048, 'id_str': '958445953261826048', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/DU0VhDSU8AAWusW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU0VhDSU8AAWusW.jpg', 'url': 'https://t.co/FDZJie8Twb', 'display_url': 'pic.twitter.com/FDZJie8Twb', 'expanded_url': 'https://twitter.com/RepKick1/status/958445959888879617/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 454, 'h': 454, 'resize': 'fit'}, 'large': {'w': 454, 'h': 454, 'resize': 'fit'}, 'small': {'w': 454, 'h': 454, 'resize': 'fit'}}}]}",,,0,False,low,,958445959888879617,958445959888879617,SenSchumer,9.583652904164393e+17,958365290416439301,17494010,17494010,False,und,,False,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SenSchumer @realDonaldTrump #ThanksObama #SOTU #MAGA #ObamaGate #ReleaseTheMemo #FisaGate #ClintonCrimeFamily https://t.co/FDZJie8Twb,1517346298559,False,RepKick1
,,Tue Jan 30 18:17:36 +0000 2018,"[9, 102]",,,,0,False,low,,958403840813887488,958403840813887488,thehill,9.584034532729078e+17,958403453272907776,1917731,1917731,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@thehill Funny.  Look what is happening at NunesMemo dot com.  #MischiefManaged #SOTU #TuesdayThoughts,1517336256589,False,FunArtAndDesign
,,Tue Jan 30 15:38:54 +0000 2018,"[9, 45]",,,,0,False,low,,958363900319236097,958363900319236097,SpayMsm,9.581333672365384e+17,958133367236538368,867793369170182148,867793369170182148,True,en,,False,0,"Must watch ⬇️NYU Students slam President Trump’s State of the Union Speech - When it hasn’t happened yet 🤣💥 #MondayMotivation 

#LostGeneration #Millennials keep eating  #TiePods #TuesdayThoughts 
#SOTU #AndrewMcCabe @realDonaldTrump https://t.co/N20u228ueA",Must watch ⬇️NYU Students slam President Trump’s State of the Union Speech - When it hasn’t happened yet 🤣💥… https://t.co/ntzmLh4Hbx,AMErikaNGIRLBOT,9.580804602273014e+17,958080460227301382,0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SpayMsm This 👇👇👇 🤣🤣🤣
https://t.co/og1r0aXPEj",1517326734033,False,slh78_w04
,,Wed Jan 31 03:56:53 +0000 2018,"[12, 140]",,"{'full_text': '@bgood12345 While this guy makes moral arguments about “injustices” against people who aren’t even citizens.  \n\nNot a single solution presented, just the ramblings of a desperate man pandering for votes.  \n\n#PotusSolvesProblems #SOTU #MAGA #POTUS https://t.co/opp80cM6Eg', 'display_text_range': [12, 246], 'entities': {'hashtags': [{'text': 'PotusSolvesProblems', 'indices': [207, 227]}, {'text': 'SOTU', 'indices': [228, 233]}, {'text': 'MAGA', 'indices': [234, 239]}, {'text': 'POTUS', 'indices': [240, 246]}], 'urls': [], 'user_mentions': [{'screen_name': 'bgood12345', 'name': 'dolce', 'id': 4911105927, 'id_str': '4911105927', 'indices': [0, 11]}], 'symbols': [], 'media': [{'id': 958549609185357824, 'id_str': '958549609185357824', 'indices': [247, 270], 'media_url': 'http://pbs.twimg.com/media/DU1zynsVMAAacse.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU1zynsVMAAacse.jpg', 'url': 'https://t.co/opp80cM6Eg', 'display_url': 'pic.twitter.com/opp80cM6Eg', 'expanded_url': 'https://twitter.com/KickAssRant23/status/958549621155946496/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 958549609185357824, 'id_str': '958549609185357824', 'indices': [247, 270], 'media_url': 'http://pbs.twimg.com/media/DU1zynsVMAAacse.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU1zynsVMAAacse.jpg', 'url': 'https://t.co/opp80cM6Eg', 'display_url': 'pic.twitter.com/opp80cM6Eg', 'expanded_url': 'https://twitter.com/KickAssRant23/status/958549621155946496/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}}","@bgood12345 While this guy makes moral arguments about “injustices” against people who aren’t even citizens.  

Not a single solution presented, just the ramblings of a desperate man pandering for votes.  

#PotusSolvesProblems #SOTU #MAGA #POTUS https://t.co/opp80cM6Eg",0,False,low,,958549621155946496,958549621155946496,bgood12345,9.585227977011569e+17,958522797701156864,4911105927,4911105927,False,en,,False,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bgood12345 While this guy makes moral arguments about “injustices” against people who aren’t even citizens.  

Not… https://t.co/RxN3Cb0pVi",1517371013331,True,KickAssRant23
,,Wed Jan 31 01:42:07 +0000 2018,"[12, 140]",,"{'full_text': '@jaketapper Funny, how no clear sound bites arise from Bill Clinton or Obama. I always notice how robustly - or not- they announce and greet the sitting president. #SOTU', 'display_text_range': [12, 169], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [164, 169]}], 'urls': [], 'user_mentions': [{'screen_name': 'jaketapper', 'name': 'Jake Tapper', 'id': 14529929, 'id_str': '14529929', 'indices': [0, 11]}], 'symbols': []}}","@jaketapper Funny, how no clear sound bites arise from Bill Clinton or Obama. I always notice how robustly - or not- they announce and greet the sitting president. #SOTU",0,False,low,,958515708530515968,958515708530515968,jaketapper,9.585128221949747e+17,958512822194974720,14529929,14529929,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jaketapper Funny, how no clear sound bites arise from Bill Clinton or Obama. I always notice how robustly - or not… https://t.co/JLWdcBUqdD",1517362927931,True,Parthenon1
,,Wed Jan 31 02:04:56 +0000 2018,,,,,0,False,low,,958521449936961537,958521449936961537,POTUS,,,822215679726100480,822215679726100480,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@POTUS to discuss why @BradSmi @satyanadella from @microsoft won't help out their #customers during the #SOTU :),1517364296789,False,BertMartinez
,,Wed Jan 31 00:45:44 +0000 2018,"[0, 33]",,,,0,False,low,,958501516725424128,958501516725424128,CNN,,,759251,759251,True,und,,False,0,,#SOTU #LockHerUp @realDonaldTrump https://t.co/KRk8mnSfLp,B75434425,9.585013802007798e+17,958501380200779776,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@cnn #MAGA #SOTU @realDonaldTrump https://t.co/pv5AaxB9mv,1517359544341,False,Lyn123D
,,Wed Jan 31 02:35:31 +0000 2018,,,,,0,False,low,,958529145905926149,958529145905926149,vfinch,,,21265576,21265576,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@vfinch #SOTU seriously too much clapping,1517366131651,False,janehhodgkinson
,,Tue Jan 30 22:34:41 +0000 2018,"[0, 140]",,"{'full_text': '@SenateGOP keep moving the #USA #UnitedStates forward, while ALL\xa0 @SenateDems obey #Obstruction orders fm @SenSchumer n @NancyPelosi https://t.co/T8Hws16dei', 'display_text_range': [0, 132], 'entities': {'hashtags': [{'text': 'USA', 'indices': [27, 31]}, {'text': 'UnitedStates', 'indices': [32, 45]}, {'text': 'Obstruction', 'indices': [83, 95]}], 'urls': [{'url': 'https://t.co/T8Hws16dei', 'expanded_url': 'https://twitter.com/ScottPresler/status/958402447331995650', 'display_url': 'twitter.com/ScottPresler/s…', 'indices': [133, 156]}], 'user_mentions': [{'screen_name': 'SenateGOP', 'name': 'Senate Republicans', 'id': 14344823, 'id_str': '14344823', 'indices': [0, 10]}, {'screen_name': 'SenateDems', 'name': 'Senate Democrats', 'id': 73238146, 'id_str': '73238146', 'indices': [66, 77]}, {'screen_name': 'SenSchumer', 'name': 'Chuck Schumer', 'id': 17494010, 'id_str': '17494010', 'indices': [106, 117]}, {'screen_name': 'NancyPelosi', 'name': 'Nancy Pelosi', 'id': 15764644, 'id_str': '15764644', 'indices': [120, 132]}], 'symbols': []}}","@SenateGOP keep moving the #USA #UnitedStates forward, while ALL  @SenateDems obey #Obstruction orders fm @SenSchumer n @NancyPelosi https://t.co/T8Hws16dei",0,False,low,,958468536506073088,958468536506073088,SenateGOP,,,14344823,14344823,True,en,,False,0,"Debbie Wasserman Schultz, who hired criminal Imran Awan, is bringing an illegal alien as her guest to the State of the Union.

It would be a shame if you retweeted this. 
#TuesdayThoughts #SOTU https://t.co/INMaM548gQ","Debbie Wasserman Schultz, who hired criminal Imran Awan, is bringing an illegal alien as her guest to the State of… https://t.co/gtT4OzRJQA",ScottPresler,9.584024473319956e+17,958402447331995650,0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SenateGOP keep moving the #USA #UnitedStates forward, while ALL  @SenateDems obey #Obstruction orders fm… https://t.co/ejJAGEEXsA",1517351681244,True,AugieChavezJr
,,Wed Jan 31 02:23:08 +0000 2018,,,,,0,False,low,,958526029856899073,958526029856899073,assault_bear,9.585252363617853e+17,958525236361785344,931555175730438145,931555175730438145,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A room full of people trying hard to be seen either cheering something and applauding, or very pointedly not cheering and applauding. #SOTU",1517365388727,False,assault_bear
,,Tue Jan 30 17:37:24 +0000 2018,"[18, 140]",,"{'full_text': ""@FoxNews @SashaFB I'll accept any name the mindless, Hollywood twits would like to give Trump supporters, with a smile. After all, iur guy is giving the #SOTU tonight."", 'display_text_range': [18, 167], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [153, 158]}], 'urls': [], 'user_mentions': [{'screen_name': 'FoxNews', 'name': 'Fox News', 'id': 1367531, 'id_str': '1367531', 'indices': [0, 8]}, {'screen_name': 'SashaFB', 'name': 'Sasha Savitsky', 'id': 306409624, 'id_str': '306409624', 'indices': [9, 17]}], 'symbols': []}}","@FoxNews @SashaFB I'll accept any name the mindless, Hollywood twits would like to give Trump supporters, with a smile. After all, iur guy is giving the #SOTU tonight.",0,False,low,,958393723263610880,958393723263610880,FoxNews,9.583903387538924e+17,958390338753892354,1367531,1367531,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@FoxNews @SashaFB I'll accept any name the mindless, Hollywood twits would like to give Trump supporters, with a sm… https://t.co/QdlF2yyAZp",1517333844377,True,LIStairGuy
,,Wed Jan 31 02:02:05 +0000 2018,,,"{'full_text': '@TuckerCarlson isn’t it strange that all the years Obama delivered #SOTU, politico commentariat never expected him to unify Americans after SPLINTERING our nation with racial politics?', 'display_text_range': [0, 184], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [67, 72]}], 'urls': [], 'user_mentions': [{'screen_name': 'TuckerCarlson', 'name': 'Tucker Carlson', 'id': 22703645, 'id_str': '22703645', 'indices': [0, 14]}], 'symbols': []}}","@TuckerCarlson isn’t it strange that all the years Obama delivered #SOTU, politico commentariat never expected him to unify Americans after SPLINTERING our nation with racial politics?",0,False,low,,958520730328604672,958520730328604672,TuckerCarlson,,,22703645,22703645,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@TuckerCarlson isn’t it strange that all the years Obama delivered #SOTU, politico commentariat never expected him… https://t.co/IvzoB5p1t2",1517364125221,True,Jarjarbug
,,Tue Jan 30 22:29:02 +0000 2018,"[15, 140]",,"{'full_text': '@ABC @aravosis The #SOTU should be CANCELED because @POTUS refuses to enforce the law of the LAND!!  \n\nHOUSE and SENATE phone lines should be FLOODED with calls from us and STAY flooded until the SANCTIONS are ENFORCED!\n\nPlease call your House &amp; Senate reps: (202) 224-3121', 'display_text_range': [15, 277], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [19, 24]}], 'urls': [], 'user_mentions': [{'screen_name': 'ABC', 'name': 'ABC News', 'id': 28785486, 'id_str': '28785486', 'indices': [0, 4]}, {'screen_name': 'aravosis', 'name': 'John Aravosis', 'id': 14146966, 'id_str': '14146966', 'indices': [5, 14]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [52, 58]}], 'symbols': []}}","@ABC @aravosis The #SOTU should be CANCELED because @POTUS refuses to enforce the law of the LAND!!  

HOUSE and SENATE phone lines should be FLOODED with calls from us and STAY flooded until the SANCTIONS are ENFORCED!

Please call your House &amp; Senate reps: (202) 224-3121",0,False,low,,958467115329163264,958467115329163264,ABC,9.584260624923238e+17,958426062492323840,28785486,28785486,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ABC @aravosis The #SOTU should be CANCELED because @POTUS refuses to enforce the law of the LAND!!  

HOUSE and SE… https://t.co/JFdHRO5ksP",1517351342409,True,Active_Physique
,,Wed Jan 31 02:05:50 +0000 2018,"[11, 66]",,,,0,False,low,,958521677289328640,958521677289328640,bjbadboy2,9.585175577109996e+17,958517557710999558,275050822,275050822,False,en,,,0,,,,,,0,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","@bjbadboy2 I am watching #IAmJazz .
Not #IamALiar
#SOTU2018 
#SOTU",1517364350994,False,Vote_2018USA
,,Tue Jan 30 19:06:01 +0000 2018,"[20, 124]",,,,0,False,low,,958416024906469376,958416024906469376,GoCurrey,9.584103694115963e+17,958410369411596289,1216823924,1216823924,False,en,"{'id': '3f3f6803f117606d', 'url': 'https://api.twitter.com/1.1/geo/id/3f3f6803f117606d.json', 'place_type': 'city', 'name': 'Lubbock', 'full_name': 'Lubbock, TX', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-102.033765, 33.44712], [-102.033765, 33.693933], [-101.760581, 33.693933], [-101.760581, 33.44712]]]}, 'attributes': {}}",,0,,,,,,0,0,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@GoCurrey @RepGosar Why?  Because they don’t belong here if they are illegal aliens and the sure don’t belong at the #SOTU !,1517339161503,False,FishPar4N2
,,Wed Jan 31 01:52:25 +0000 2018,"[0, 96]","{'media': [{'id': 958518274030936064, 'id_str': '958518274030936064', 'indices': [97, 120], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/DU1XSrJVoAAef2H.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/DU1XSrJVoAAef2H.jpg', 'url': 'https://t.co/6S6EV60mrN', 'display_url': 'pic.twitter.com/6S6EV60mrN', 'expanded_url': 'https://twitter.com/eclipsemulti/status/958518299800821763/photo/1', 'type': 'animated_gif', 'sizes': {'small': {'w': 320, 'h': 320, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 320, 'h': 320, 'resize': 'fit'}, 'large': {'w': 320, 'h': 320, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/DU1XSrJVoAAef2H.mp4'}]}}]}",,,0,False,low,,958518299800821763,958518299800821763,OnionPolitics,,,326507914,326507914,False,en,,False,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@OnionPolitics please help America through the #sotu address tonight.  I’m counting on you guys! https://t.co/6S6EV60mrN,1517363545738,False,eclipsemulti
,,Tue Jan 30 22:10:20 +0000 2018,"[31, 140]",,"{'full_text': ""@MeetThePress @MickMulvaneyOMB 5 things I'd rather do than watch Trumps #SOTU address:\n1. Wear stilettos while running the NYC Marathon\n2. Drink from the toilet of a Greyhound bus\n3. Do stand-up in front of middle-schoolers hyped up on Red Bull\n4. Braid Kellyanne Conway's hair on a sleepover\n5. Lick New Jersey"", 'display_text_range': [31, 311], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [72, 77]}], 'urls': [], 'user_mentions': [{'screen_name': 'MeetThePress', 'name': 'Meet the Press', 'id': 11856892, 'id_str': '11856892', 'indices': [0, 13]}, {'screen_name': 'MickMulvaneyOMB', 'name': 'Mick Mulvaney', 'id': 888031054141022209, 'id_str': '888031054141022209', 'indices': [14, 30]}], 'symbols': []}}","@MeetThePress @MickMulvaneyOMB 5 things I'd rather do than watch Trumps #SOTU address:
1. Wear stilettos while running the NYC Marathon
2. Drink from the toilet of a Greyhound bus
3. Do stand-up in front of middle-schoolers hyped up on Red Bull
4. Braid Kellyanne Conway's hair on a sleepover
5. Lick New Jersey",0,False,low,,958462409794080770,958462409794080770,MeetThePress,9.584608001040425e+17,958460800104042496,11856892,11856892,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MeetThePress @MickMulvaneyOMB 5 things I'd rather do than watch Trumps #SOTU address:
1. Wear stilettos while runn… https://t.co/Mehvu7aS8O",1517350220522,True,7MinOfJustice
,,Wed Jan 31 00:56:53 +0000 2018,"[0, 79]","{'media': [{'id': 958504313092956160, 'id_str': '958504313092956160', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/media/DU1KmCmV4AA4K_7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU1KmCmV4AA4K_7.jpg', 'url': 'https://t.co/zOvja1SzJD', 'display_url': 'pic.twitter.com/zOvja1SzJD', 'expanded_url': 'https://twitter.com/cnnphilippines/status/958504324627275777/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 408, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 461, 'resize': 'fit'}, 'large': {'w': 768, 'h': 461, 'resize': 'fit'}}}]}",,,0,False,low,,958504324627275777,958504324627275777,cnnphilippines,9.585041763333693e+17,958504176333369344,2811559122,2811559122,False,en,,False,0,,,,,,0,0,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",State of the Union 2018: Read the speech excerpts https://t.co/5iZKGBi05a #SOTU https://t.co/zOvja1SzJD,1517360213797,False,cnnphilippines
,,Tue Jan 30 21:33:53 +0000 2018,,,"{'full_text': 'but it shouldn’t be that difficult for him. Regardless, tonight’s #SOTU is important. I understand the need and desire to #Resist but we must remember that POTUS Trump is the most powerful man in the world. When he speaks, everyone should listen, even if what he has to say 3/4', 'display_text_range': [0, 277], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [66, 71]}, {'text': 'Resist', 'indices': [122, 129]}], 'urls': [], 'user_mentions': [], 'symbols': []}}","but it shouldn’t be that difficult for him. Regardless, tonight’s #SOTU is important. I understand the need and desire to #Resist but we must remember that POTUS Trump is the most powerful man in the world. When he speaks, everyone should listen, even if what he has to say 3/4",0,False,low,,958453236674936832,958453236674936832,loboboss57,9.584532348461916e+17,958453234846191616,1038771638,1038771638,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","but it shouldn’t be that difficult for him. Regardless, tonight’s #SOTU is important. I understand the need and des… https://t.co/BuHVFhHOvY",1517348033480,True,loboboss57
,,Wed Jan 31 03:26:25 +0000 2018,"[16, 140]",,"{'full_text': '@Richard_Schiff .@realDonaldTrump has been fact-checked by PolitiFact 498 times. #SOTU\xa0\n\n\U0001f9d0 True → 4 percent\n😛 Mostly True → 12 percent\n🤔 Half True → 15 percent\n😥 Mostly False → 21 percent\n🤥 False → 33 percent\n\U0001f92f Pants on Fire → 15 percent\n\nSee the 📉', 'display_text_range': [16, 248], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [81, 86]}], 'urls': [], 'user_mentions': [{'screen_name': 'Richard_Schiff', 'name': 'Richard Schiff', 'id': 106182754, 'id_str': '106182754', 'indices': [0, 15]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [17, 33]}], 'symbols': []}}","@Richard_Schiff .@realDonaldTrump has been fact-checked by PolitiFact 498 times. #SOTU 

🧐 True → 4 percent
😛 Mostly True → 12 percent
🤔 Half True → 15 percent
😥 Mostly False → 21 percent
🤥 False → 33 percent
🤯 Pants on Fire → 15 percent

See the 📉",0,False,low,,958541955612512257,958541955612512257,Richard_Schiff,9.58541106853036e+17,958541106853036032,106182754,106182754,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Richard_Schiff .@realDonaldTrump has been fact-checked by PolitiFact 498 times. #SOTU 

🧐 True → 4 percent
😛 Mostl… https://t.co/6f4otuCrqy",1517369185723,True,JodiKW
,,Tue Jan 30 18:42:39 +0000 2018,"[36, 140]",,"{'full_text': '@SecShulkin @POTUS @realDonaldTrump #SOTU #StateOfTheDream\n\n𝐇𝐎𝐓𝐋𝐈𝐍𝐄𝐒\nPTSD-Veterans: 1-877-717-PTSD (7873)\nGulf Veterans: 1-800-796-9699\nDomestic Violence: 1-800-799-SAFE (7233)\nRape, Abuse, Incest: 1-800-656-4673\nSuicide: 1-800-273-TALK (8255)\nAddiction: 1-800-662-4357\nGrief: 1-800-395-5755', 'display_text_range': [36, 291], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [36, 41]}, {'text': 'StateOfTheDream', 'indices': [42, 58]}], 'urls': [], 'user_mentions': [{'screen_name': 'SecShulkin', 'name': 'Dr. David J. Shulkin', 'id': 831482588246196225, 'id_str': '831482588246196225', 'indices': [0, 11]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [12, 18]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [19, 35]}], 'symbols': []}}","@SecShulkin @POTUS @realDonaldTrump #SOTU #StateOfTheDream

𝐇𝐎𝐓𝐋𝐈𝐍𝐄𝐒
PTSD-Veterans: 1-877-717-PTSD (7873)
Gulf Veterans: 1-800-796-9699
Domestic Violence: 1-800-799-SAFE (7233)
Rape, Abuse, Incest: 1-800-656-4673
Suicide: 1-800-273-TALK (8255)
Addiction: 1-800-662-4357
Grief: 1-800-395-5755",0,False,low,,958410143921618945,958410143921618945,SecShulkin,9.583999950734541e+17,958399995073454082,831482588246196225,831482588246196225,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@SecShulkin @POTUS @realDonaldTrump #SOTU #StateOfTheDream

𝐇𝐎𝐓𝐋𝐈𝐍𝐄𝐒
PTSD-Veterans: 1-877-717-PTSD (7873)
Gulf Vete… https://t.co/DENrkLjD44",1517337759367,True,KorbelRenoKia
